Date,TotalUpper0,TotalLower0,TotalLowerMexico0,TotalUpper1,TotalLower1,TotalLowerMexico1,TotalUpper2,TotalLower2,TotalLowerMexico2,TotalUpper3,TotalLower3,TotalLowerMexico3,TotalUpper4,TotalLower4,TotalLowerMexico4,TotalUpper5,TotalLower5,TotalLowerMexico5
21-Jan,44720.58,473826.6171,598718.6171,44720.58,439117.61,574117.61,44720.58,439117.61,574117.61,44720.58,439117.61,574117.61,44720.58,439117.61,574117.61,44720.58,439117.61,574117.61
21-Feb,45458.2,623911.0565,761276.0565,45458.2,584190.16,734190.16,45458.2,584190.16,734190.16,45458.2,584190.16,734190.16,45458.2,584190.16,734190.16,45458.2,584190.16,734190.16
21-Mar,60207.7,722750.8859,872588.8859,60207.7,673094.1,838094.1,60207.7,673094.1,838094.1,60207.7,673094.1,838094.1,60207.7,673094.1,838094.1,60207.7,673094.1,838094.1
21-Apr,231109.67,780512.6729,955296.6729,231109.67,714289.35,909289.35,231109.67,714289.35,909289.35,231109.67,714289.35,909289.35,231109.67,714289.35,909289.35,231109.67,714289.35,909289.35
21-May,1035233.1,775736.427,855466.427,1035233.1,675167.7,780167.7,1035233.1,675167.7,780167.7,1035233.1,675167.7,780167.7,1035233.1,675167.7,780167.7,1035233.1,675167.7,780167.7
21-Jun,1646866.49,847344.224,927074.224,1646866.49,716321.24,821321.24,1646866.49,716321.24,821321.24,1646866.49,716321.24,821321.24,1646866.49,716321.24,821321.24,1646866.49,716321.24,821321.24
21-Jul,1033985.18,884492.094,974168.094,1033985.18,734885.97,854885.97,1033985.18,734885.97,854885.97,1033985.18,734885.97,854885.97,1033985.18,734885.97,854885.97,1033985.18,734885.97,854885.97
21-Aug,585924.98,858196.437,935399.437,585924.98,723123.71,828123.71,585924.98,723123.71,828123.71,585924.98,723123.71,828123.71,585924.98,723123.71,828123.71,585924.98,723123.71,828123.71
21-Sep,241158.92,738248.8881,802978.8881,241158.92,632545.55,722545.55,241158.92,632545.55,722545.55,241158.92,632545.55,722545.55,241158.92,632545.55,722545.55,241158.92,632545.55,722545.55
21-Oct,91338.54,672375.1835,752105.1835,91338.54,592807.45,697807.45,91338.54,592807.45,697807.45,91338.54,592807.45,697807.45,91338.54,592807.45,697807.45,91338.54,592807.45,697807.45
21-Nov,41574.06,539028.1481,623812.1481,41574.06,484146.67,589146.67,41574.06,484146.67,589146.67,41574.06,484146.67,589146.67,41574.06,484146.67,589146.67,41574.06,484146.67,589146.67
21-Dec,42842.27,484171.4155,589009.4155,42842.27,443765.55,563765.55,42842.27,443765.55,563765.55,42842.27,443765.55,563765.55,42842.27,443765.55,563765.55,42842.27,443765.55,563765.55
22-Jan,45567.8,475259.8639,599883.8639,45567.8,439976.85,574976.85,45567.8,439976.85,574976.85,45567.8,439976.85,574976.85,45567.8,439976.85,574976.85,45567.8,439976.85,574976.85
22-Feb,46306.13,625874.9264,762904.9264,46306.13,585179.03,735179.03,46306.13,585179.03,735179.03,46306.13,585179.03,735179.03,46306.13,585179.03,735179.03,46306.13,585179.03,735179.03
22-Mar,61098.88,725300.059,874736.059,61098.88,674300.27,839300.27,61098.88,674300.27,839300.27,61098.88,674300.27,839300.27,61098.88,674300.27,839300.27,61098.88,674300.27,839300.27
22-Apr,232385.48,783439.813,957687.813,232385.48,715754.49,910754.49,232385.48,715754.49,910754.49,232385.48,715754.49,910754.49,232385.48,715754.49,910754.49,232385.48,715754.49,910754.49
22-May,1038873.97,779052.3611,858112.3611,1038873.97,676902.63,781902.63,1038873.97,676902.63,781902.63,1038873.97,676902.63,781902.63,1038873.97,676902.63,781902.63,1038873.97,676902.63,781902.63
22-Jun,1652175.89,850781.5451,929841.5451,1652175.89,718069.57,823069.57,1652175.89,718069.57,823069.57,1652175.89,718069.57,823069.57,1652175.89,718069.57,823069.57,1652175.89,718069.57,823069.57
22-Jul,1038555.41,888231.9651,977103.9651,1038555.41,736947.85,856947.85,1038555.41,736947.85,856947.85,1038555.41,736947.85,856947.85,1038555.41,736947.85,856947.85,1038555.41,736947.85,856947.85
22-Aug,589121.73,861655.8211,938121.8211,589121.73,725035.09,830035.09,589121.73,725035.09,830035.09,589121.73,725035.09,830035.09,589121.73,725035.09,830035.09,589121.73,725035.09,830035.09
22-Sep,242888.99,741428.1346,805488.1346,242888.99,634284.79,724284.79,242888.99,634284.79,724284.79,242888.99,634284.79,724284.79,242888.99,634284.79,724284.79,242888.99,634284.79,724284.79
22-Oct,92324.58,675188.1204,754248.1204,92324.58,594548.39,699548.39,92324.58,594548.39,699548.39,92324.58,594548.39,699548.39,92324.58,594548.39,699548.39,92324.58,594548.39,699548.39
22-Nov,42380.24,541376.9959,625624.9959,42380.24,485542.52,590542.52,42380.24,485542.52,590542.52,42380.24,485542.52,590542.52,42380.24,485542.52,590542.52,42380.24,485542.52,590542.52
22-Dec,43683.22,485849.4444,590285.4444,43683.22,444858.57,564858.57,43683.22,444858.57,564858.57,43683.22,444858.57,564858.57,43683.22,444858.57,564858.57,43683.22,444858.57,564858.57
23-Jan,46414.59,475297.5107,599653.5107,46414.59,440558.5,575558.5,46414.59,440558.5,575558.5,46414.59,440558.5,575558.5,46414.59,440558.5,575558.5,46414.59,440558.5,575558.5
23-Feb,47153.63,627585.7464,764280.7464,47153.63,585914.85,735914.85,47153.63,585914.85,735914.85,47153.63,585914.85,735914.85,47153.63,585914.85,735914.85,47153.63,585914.85,735914.85
23-Mar,61989.55,728235.6321,877269.6321,61989.55,675268.84,840268.84,61989.55,675268.84,840268.84,61989.55,675268.84,840268.84,61989.55,675268.84,840268.84,61989.55,675268.84,840268.84
23-Apr,233660.91,786289.9031,960001.9031,233660.91,716976.58,911976.58,233660.91,716976.58,911976.58,233660.91,716976.58,911976.58,233660.91,716976.58,911976.58,233660.91,716976.58,911976.58
23-May,1042512.2,781896.6951,860286.6951,1042512.2,678457.97,783457.97,1042512.2,678457.97,783457.97,1042512.2,678457.97,783457.97,1042512.2,678457.97,783457.97,1042512.2,678457.97,783457.97
23-Jun,1657475.08,855281.8161,933671.8161,1657475.08,719628.84,824628.84,1657475.08,719628.84,824628.84,1657475.08,719628.84,824628.84,1657475.08,719628.84,824628.84,1657475.08,719628.84,824628.84
23-Jul,1043120.73,893534.2361,981602.2361,1043120.73,738818.12,858818.12,1043120.73,738818.12,858818.12,1043120.73,738818.12,858818.12,1043120.73,738818.12,858818.12,1043120.73,738818.12,858818.12
23-Aug,592318.23,867136.1551,942865.1551,592318.23,726753.43,831753.43,592318.23,726753.43,831753.43,592318.23,726753.43,831753.43,592318.23,726753.43,831753.43,592318.23,726753.43,831753.43
23-Sep,244620.02,744593.781,807983.781,244620.02,635840.44,725840.44,244620.02,635840.44,725840.44,244620.02,635840.44,725840.44,244620.02,635840.44,725840.44,244620.02,635840.44,725840.44
23-Oct,93310.96,676783.4574,755173.4574,93310.96,596025.73,701025.73,93310.96,596025.73,701025.73,93310.96,596025.73,701025.73,93310.96,596025.73,701025.73,93310.96,596025.73,701025.73
23-Nov,43186.11,541448.2437,625160.2437,43186.11,486656.76,591656.76,43186.11,486656.76,591656.76,43186.11,486656.76,591656.76,43186.11,486656.76,591656.76,43186.11,486656.76,591656.76
23-Dec,44523.92,486655.8734,590689.8734,44523.92,445700,565700,44523.92,445700,565700,44523.92,445700,565700,44523.92,445700,565700,44523.92,445700,565700
24-Jan,47261.08,475906.1575,599994.1575,47261.08,441227.15,576227.15,47261.08,441227.15,576227.15,47261.08,441227.15,576227.15,47261.08,441227.15,576227.15,47261.08,441227.15,576227.15
24-Feb,48000.81,628306.5663,764666.5663,48000.81,586685.67,736685.67,48000.81,586685.67,736685.67,48000.81,586685.67,736685.67,48000.81,586685.67,736685.67,48000.81,586685.67,736685.67
24-Mar,62879.81,729098.2051,877730.2051,62879.81,676201.42,841201.42,62879.81,676201.42,841201.42,62879.81,676201.42,841201.42,62879.81,676201.42,841201.42,62879.81,676201.42,841201.42
24-Apr,234935.91,787422.9931,960598.9931,234935.91,718189.67,913189.67,234935.91,718189.67,913189.67,234935.91,718189.67,913189.67,234935.91,718189.67,913189.67,234935.91,718189.67,913189.67
24-May,1046147.59,783330.0291,861050.0291,1046147.59,679981.3,784981.3,1046147.59,679981.3,784981.3,1046147.59,679981.3,784981.3,1046147.59,679981.3,784981.3,1046147.59,679981.3,784981.3
24-Jun,1662764.78,856728.0871,934448.0871,1662764.78,721185.11,826185.11,1662764.78,721185.11,826185.11,1662764.78,721185.11,826185.11,1662764.78,721185.11,826185.11,1662764.78,721185.11,826185.11
24-Jul,1047678.08,895258.5071,982522.5071,1047678.08,740662.39,860662.39,1047678.08,740662.39,860662.39,1047678.08,740662.39,860662.39,1047678.08,740662.39,860662.39,1047678.08,740662.39,860662.39
24-Aug,595511.31,868733.4891,943725.4891,595511.31,728470.76,833470.76,595511.31,728470.76,833470.76,595511.31,728470.76,833470.76,595511.31,728470.76,833470.76,595511.31,728470.76,833470.76
24-Sep,246350.09,746044.4275,808764.4275,246350.09,637391.09,727391.09,246350.09,637391.09,727391.09,246350.09,637391.09,727391.09,246350.09,637391.09,727391.09,246350.09,637391.09,727391.09
24-Oct,94296.99,678196.7943,755916.7943,94296.99,597519.06,702519.06,94296.99,597519.06,702519.06,94296.99,597519.06,702519.06,94296.99,597519.06,702519.06,94296.99,597519.06,702519.06
24-Nov,43991.77,542581.4915,625757.4915,43991.77,487860.01,592860.01,43991.77,487860.01,592860.01,43991.77,487860.01,592860.01,43991.77,487860.01,592860.01,43991.77,487860.01,592860.01
24-Dec,45364.38,487532.3023,591164.3023,45364.38,446626.43,566626.43,45364.38,446626.43,566626.43,45364.38,446626.43,566626.43,45364.38,446626.43,566626.43,45364.38,446626.43,566626.43
25-Jan,48107.22,475502.8177,599318.8177,48107.22,441903.81,576903.81,48107.22,441903.81,576903.81,48107.22,441903.81,576903.81,48107.22,441903.81,576903.81,48107.22,441903.81,576903.81
25-Feb,48847.66,626997.3946,763017.3946,48847.66,587466.49,737466.49,48847.66,587466.49,737466.49,48847.66,587466.49,737466.49,48847.66,587466.49,737466.49,48847.66,587466.49,737466.49
25-Mar,63769.63,726912.7815,875136.7815,63769.63,677145.99,842145.99,63769.63,677145.99,842145.99,63769.63,677145.99,842145.99,63769.63,677145.99,842145.99,63769.63,677145.99,842145.99
25-Apr,236211.16,785172.0865,957804.0865,236211.16,719418.77,914418.77,236211.16,719418.77,914418.77,236211.16,719418.77,914418.77,236211.16,719418.77,914418.77,236211.16,719418.77,914418.77
25-May,1049783.12,781043.3514,858083.3514,1049783.12,681524.62,786524.62,1049783.12,681524.62,786524.62,1049783.12,681524.62,786524.62,1049783.12,681524.62,786524.62,1049783.12,681524.62,786524.62
25-Jun,1668049,854114.3464,931154.3464,1668049,722761.37,827761.37,1668049,722761.37,827761.37,1668049,722761.37,827761.37,1668049,722761.37,827761.37,1668049,722761.37,827761.37
25-Jul,1052232.58,892926.7664,979374.7664,1052232.58,742530.65,862530.65,1052232.58,742530.65,862530.65,1052232.58,742530.65,862530.65,1052232.58,742530.65,862530.65,1052232.58,742530.65,862530.65
25-Aug,598704.4,866612.8114,940856.8114,598704.4,730210.08,835210.08,598704.4,730210.08,835210.08,598704.4,730210.08,835210.08,598704.4,730210.08,835210.08,598704.4,730210.08,835210.08
25-Sep,248080.08,744115.0623,806155.0623,248080.08,638961.72,728961.72,248080.08,638961.72,728961.72,248080.08,638961.72,728961.72,248080.08,638961.72,728961.72,248080.08,638961.72,728961.72
25-Oct,95282.71,677250.1396,754290.1396,95282.71,599032.41,704032.41,95282.71,599032.41,704032.41,95282.71,599032.41,704032.41,95282.71,599032.41,704032.41,95282.71,599032.41,704032.41
25-Nov,44797.21,541690.7527,624322.7527,44797.21,489079.27,594079.27,44797.21,489079.27,594079.27,44797.21,489079.27,594079.27,44797.21,489079.27,594079.27,44797.21,489079.27,594079.27
25-Dec,46204.66,487400.7396,590624.7396,46204.66,447564.87,567564.87,46204.66,447564.87,567564.87,46204.66,447564.87,567564.87,46204.66,447564.87,567564.87,46204.66,447564.87,567564.87
26-Jan,48947.42,476111.5419,599659.5419,48947.42,442572.53,577572.53,48947.42,442572.53,577572.53,48947.42,442572.53,577572.53,48947.42,442572.53,577572.53,48947.42,442572.53,577572.53
26-Feb,49688.56,627718.263,763403.263,49688.56,588237.36,738237.36,49688.56,588237.36,738237.36,49688.56,588237.36,738237.36,49688.56,588237.36,738237.36,49688.56,588237.36,738237.36
26-Mar,64648.23,727775.374,875597.374,64648.23,678078.58,843078.58,64648.23,678078.58,843078.58,64648.23,678078.58,843078.58,64648.23,678078.58,843078.58,64648.23,678078.58,843078.58
26-Apr,237476.04,786305.196,958401.196,237476.04,720631.88,915631.88,237476.04,720631.88,915631.88,237476.04,720631.88,915631.88,237476.04,720631.88,915631.88,237476.04,720631.88,915631.88
26-May,1053426.82,782476.6175,858846.6175,1053426.82,683047.89,788047.89,1053426.82,683047.89,788047.89,1053426.82,683047.89,788047.89,1053426.82,683047.89,788047.89,1053426.82,683047.89,788047.89
26-Jun,1673343.16,855560.5495,931930.5495,1673343.16,724317.57,829317.57,1673343.16,724317.57,829317.57,1673343.16,724317.57,829317.57,1673343.16,724317.57,829317.57,1673343.16,724317.57,829317.57
26-Jul,1056967.38,894650.9695,980294.9695,1056967.38,744374.85,864374.85,1056967.38,744374.85,864374.85,1056967.38,744374.85,864374.85,1056967.38,744374.85,864374.85,1056967.38,744374.85,864374.85
26-Aug,602052.86,868210.0775,941717.0775,602052.86,731927.35,836927.35,602052.86,731927.35,836927.35,602052.86,731927.35,836927.35,602052.86,731927.35,836927.35,602052.86,731927.35,836927.35
26-Sep,249859.77,745565.6412,806935.6412,249859.77,640512.3,730512.3,249859.77,640512.3,730512.3,249859.77,640512.3,730512.3,249859.77,640512.3,730512.3,249859.77,640512.3,730512.3
26-Oct,96268.88,678663.525,755033.525,96268.88,600525.79,705525.79,96268.88,600525.79,705525.79,96268.88,600525.79,705525.79,96268.88,600525.79,705525.79,96268.88,600525.79,705525.79
26-Nov,45591.05,542824.0779,624920.0779,45591.05,490282.6,595282.6,45591.05,490282.6,595282.6,45591.05,490282.6,595282.6,45591.05,490282.6,595282.6,45591.05,490282.6,595282.6
26-Dec,47038.37,488277.217,591099.217,47038.37,448491.35,568491.35,47038.37,448491.35,568491.35,47038.37,448491.35,568491.35,47038.37,448491.35,568491.35,47038.37,448491.35,568491.35
27-Jan,49785.66,476552.2662,599832.2662,49785.66,443073.26,578073.26,49785.66,443073.26,578073.26,49785.66,443073.26,578073.26,49785.66,443073.26,578073.26,49785.66,443073.26,578073.26
27-Feb,50527.52,628229.1313,763579.1313,50527.52,588798.23,738798.23,50527.52,588798.23,738798.23,50527.52,588798.23,738798.23,50527.52,588798.23,738798.23,50527.52,588798.23,738798.23
27-Mar,65524.62,728385.9665,875805.9665,65524.62,678759.18,843759.18,65524.62,678759.18,843759.18,65524.62,678759.18,843759.18,65524.62,678759.18,843759.18,65524.62,678759.18,843759.18
27-Apr,238740.83,787102.3055,958662.3055,238740.83,721508.99,916508.99,238740.83,721508.99,916508.99,238740.83,721508.99,916508.99,238740.83,721508.99,916508.99,238740.83,721508.99,916508.99
27-May,1057074.83,783489.8837,859189.8837,1057074.83,684151.15,789151.15,1057074.83,684151.15,789151.15,1057074.83,684151.15,789151.15,1057074.83,684151.15,789151.15,1057074.83,684151.15,789151.15
27-Jun,1678644.32,856586.7527,932286.7527,1678644.32,725453.77,830453.77,1678644.32,725453.77,830453.77,1678644.32,725453.77,830453.77,1678644.32,725453.77,830453.77,1678644.32,725453.77,830453.77
27-Jul,1061705.29,895871.1727,980711.1727,1061705.29,745715.05,865715.05,1061705.29,745715.05,865715.05,1061705.29,745715.05,865715.05,1061705.29,745715.05,865715.05,1061705.29,745715.05,865715.05
27-Aug,605402.79,869345.3437,942115.3437,605402.79,733182.61,838182.61,605402.79,733182.61,838182.61,605402.79,733182.61,838182.61,605402.79,733182.61,838182.61,605402.79,733182.61,838182.61
27-Sep,251638.67,746596.2201,807296.2201,251638.67,641642.88,731642.88,251638.67,641642.88,731642.88,251638.67,641642.88,731642.88,251638.67,641642.88,731642.88,251638.67,641642.88,731642.88
27-Oct,97253.33,679656.9103,755356.9103,97253.33,601599.18,706599.18,97253.33,601599.18,706599.18,97253.33,601599.18,706599.18,97253.33,601599.18,706599.18,97253.33,601599.18,706599.18
27-Nov,46383.14,543621.4032,625181.4032,46383.14,491149.92,596149.92,46383.14,491149.92,596149.92,46383.14,491149.92,596149.92,46383.14,491149.92,596149.92,46383.14,491149.92,596149.92
27-Dec,47870.37,488901.6943,591321.6943,47870.37,449165.82,569165.82,47870.37,449165.82,569165.82,47870.37,449165.82,569165.82,47870.37,449165.82,569165.82,47870.37,449165.82,569165.82
28-Jan,50625.45,476684.9904,599844.9904,50625.45,443205.98,578205.98,50625.45,443205.98,578205.98,50625.45,443205.98,578205.98,50625.45,443205.98,578205.98,50625.45,443205.98,578205.98
28-Feb,51368.01,628379.9997,763579.9997,51368.01,588949.1,738949.1,51368.01,588949.1,738949.1,51368.01,588949.1,738949.1,51368.01,588949.1,738949.1,51368.01,588949.1,738949.1
28-Mar,66402.69,728554.559,875794.559,66402.69,678927.77,843927.77,66402.69,678927.77,843927.77,66402.69,678927.77,843927.77,66402.69,678927.77,843927.77,66402.69,678927.77,843927.77
28-Apr,240006.7,787323.415,958643.415,240006.7,721730.1,916730.1,240006.7,721730.1,916730.1,240006.7,721730.1,916730.1,240006.7,721730.1,916730.1,240006.7,721730.1,916730.1
28-May,1060721.15,783793.1498,859193.1498,1060721.15,684454.42,789454.42,1060721.15,684454.42,789454.42,1060721.15,684454.42,789454.42,1060721.15,684454.42,789454.42,1060721.15,684454.42,789454.42
28-Jun,1683932.81,856882.9558,932282.9558,1683932.81,725749.98,830749.98,1683932.81,725749.98,830749.98,1683932.81,725749.98,830749.98,1683932.81,725749.98,830749.98,1683932.81,725749.98,830749.98
28-Jul,1066435.15,896227.3758,980707.3758,1066435.15,746071.26,866071.26,1066435.15,746071.26,866071.26,1066435.15,746071.26,866071.26,1066435.15,746071.26,866071.26,1066435.15,746071.26,866071.26
28-Aug,608750.14,869678.6098,942118.6098,608750.14,733515.88,838515.88,608750.14,733515.88,838515.88,608750.14,733515.88,838515.88,608750.14,733515.88,838515.88,608750.14,733515.88,838515.88
28-Sep,253416.89,746906.7989,807306.7989,253416.89,641953.46,731953.46,253416.89,641953.46,731953.46,253416.89,641953.46,731953.46,253416.89,641953.46,731953.46,253416.89,641953.46,731953.46
28-Oct,98238.35,679950.2957,755350.2957,98238.35,601892.57,706892.57,98238.35,601892.57,706892.57,98238.35,601892.57,706892.57,98238.35,601892.57,706892.57,98238.35,601892.57,706892.57
28-Nov,47176.78,543852.7284,625172.7284,47176.78,491381.25,596381.25,47176.78,491381.25,596381.25,47176.78,491381.25,596381.25,47176.78,491381.25,596381.25,47176.78,491381.25,596381.25
28-Dec,48703.89,489104.1717,591344.1717,48703.89,449368.3,569368.3,48703.89,449368.3,569368.3,48703.89,449368.3,569368.3,48703.89,449368.3,569368.3,48703.89,449368.3,569368.3
29-Jan,51463.24,476817.7146,599857.7146,51463.24,443338.7,578338.7,51463.24,443338.7,578338.7,51463.24,443338.7,578338.7,51463.24,443338.7,578338.7,51463.24,443338.7,578338.7
29-Feb,52206.51,628530.8681,763580.8681,52206.51,589099.97,739099.97,52206.51,589099.97,739099.97,52206.51,589099.97,739099.97,52206.51,589099.97,739099.97,52206.51,589099.97,739099.97
29-Mar,67278.5,728723.1515,875783.1515,67278.5,679096.36,844096.36,67278.5,679096.36,844096.36,67278.5,679096.36,844096.36,67278.5,679096.36,844096.36,67278.5,679096.36,844096.36
29-Apr,241271.65,787544.5245,958624.5245,241271.65,721951.2,916951.2,241271.65,721951.2,916951.2,241271.65,721951.2,916951.2,241271.65,721951.2,916951.2,241271.65,721951.2,916951.2
29-May,1064367.69,784096.4159,859196.4159,1064367.69,684757.69,789757.69,1064367.69,684757.69,789757.69,1064367.69,684757.69,789757.69,1064367.69,684757.69,789757.69,1064367.69,684757.69,789757.69
29-Jun,1689219.19,857179.1589,932279.1589,1689219.19,726046.18,831046.18,1689219.19,726046.18,831046.18,1689219.19,726046.18,831046.18,1689219.19,726046.18,831046.18,1689219.19,726046.18,831046.18
29-Jul,1071160.2,896583.5789,980703.5789,1071160.2,746427.46,866427.46,1071160.2,746427.46,866427.46,1071160.2,746427.46,866427.46,1071160.2,746427.46,866427.46,1071160.2,746427.46,866427.46
29-Aug,612095.34,870011.8759,942121.8759,612095.34,733849.15,838849.15,612095.34,733849.15,838849.15,612095.34,733849.15,838849.15,612095.34,733849.15,838849.15,612095.34,733849.15,838849.15
29-Sep,255194.67,747217.3778,807317.3778,255194.67,642264.04,732264.04,255194.67,642264.04,732264.04,255194.67,642264.04,732264.04,255194.67,642264.04,732264.04,255194.67,642264.04,732264.04
29-Oct,99222.32,680243.6811,755343.6811,99222.32,602185.95,707185.95,99222.32,602185.95,707185.95,99222.32,602185.95,707185.95,99222.32,602185.95,707185.95,99222.32,602185.95,707185.95
29-Nov,47968.59,544084.0536,625164.0536,47968.59,491612.57,596612.57,47968.59,491612.57,596612.57,47968.59,491612.57,596612.57,47968.59,491612.57,596612.57,47968.59,491612.57,596612.57
29-Dec,49535.63,489306.6491,591366.6491,49535.63,449570.78,569570.78,49535.63,449570.78,569570.78,49535.63,449570.78,569570.78,49535.63,449570.78,569570.78,49535.63,449570.78,569570.78
30-Jan,52300.27,476910.4389,599870.4389,52300.27,443431.43,578431.43,52300.27,443431.43,578431.43,52300.27,443431.43,578431.43,52300.27,443431.43,578431.43,52300.27,443431.43,578431.43
Feb-30,53044.24,628631.7364,763581.7364,53044.24,589200.84,739200.84,53044.24,589200.84,739200.84,53044.24,589200.84,739200.84,53044.24,589200.84,739200.84,53044.24,589200.84,739200.84
30-Mar,68153.44,728831.744,875771.744,68153.44,679204.95,844204.95,68153.44,679204.95,844204.95,68153.44,679204.95,844204.95,68153.44,679204.95,844204.95,68153.44,679204.95,844204.95
30-Apr,242536.52,787685.634,958605.634,242536.52,722092.31,917092.31,242536.52,722092.31,917092.31,242536.52,722092.31,917092.31,242536.52,722092.31,917092.31,242536.52,722092.31,917092.31
30-May,1068014.62,784299.6821,859199.6821,1068014.62,684960.95,789960.95,1068014.62,684960.95,789960.95,1068014.62,684960.95,789960.95,1068014.62,684960.95,789960.95,1068014.62,684960.95,789960.95
30-Jun,1694503.18,857375.3621,932275.3621,1694503.18,726242.38,831242.38,1694503.18,726242.38,831242.38,1694503.18,726242.38,831242.38,1694503.18,726242.38,831242.38,1694503.18,726242.38,831242.38
30-Jul,1075883.72,896819.7821,980699.7821,1075883.72,746663.66,866663.66,1075883.72,746663.66,866663.66,1075883.72,746663.66,866663.66,1075883.72,746663.66,866663.66,1075883.72,746663.66,866663.66
30-Aug,615440.66,870235.1421,942125.1421,615440.66,734072.41,839072.41,615440.66,734072.41,839072.41,615440.66,734072.41,839072.41,615440.66,734072.41,839072.41,615440.66,734072.41,839072.41
30-Sep,256972.14,747427.9567,807327.9567,256972.14,642474.62,732474.62,256972.14,642474.62,732474.62,256972.14,642474.62,732474.62,256972.14,642474.62,732474.62,256972.14,642474.62,732474.62
30-Oct,100205.65,680437.0664,755337.0664,100205.65,602379.34,707379.34,100205.65,602379.34,707379.34,100205.65,602379.34,707379.34,100205.65,602379.34,707379.34,100205.65,602379.34,707379.34
30-Nov,48759.8,544235.3789,625155.3789,48759.8,491763.9,596763.9,48759.8,491763.9,596763.9,48759.8,491763.9,596763.9,48759.8,491763.9,596763.9,48759.8,491763.9,596763.9
30-Dec,50366.76,489449.1264,591389.1264,50366.76,449713.26,569713.26,50366.76,449713.26,569713.26,50366.76,449713.26,569713.26,50366.76,449713.26,569713.26,50366.76,449713.26,569713.26
31-Jan,52861.57,477001.9082,599841.9082,52861.57,443522.9,578522.9,52861.57,443522.9,578522.9,52861.57,443522.9,578522.9,52861.57,443522.9,578522.9,52861.57,443522.9,578522.9
Feb-31,53608.52,628763.8903,763563.8903,53608.52,589332.99,739332.99,53608.52,589332.99,739332.99,53608.52,589332.99,739332.99,53608.52,589332.99,739332.99,53608.52,589332.99,739332.99
31-Mar,68850.06,729004.5824,875764.5824,68850.06,679377.79,844377.79,68850.06,679377.79,844377.79,68850.06,679377.79,844377.79,68850.06,679377.79,844377.79,68850.06,679377.79,844377.79
Apr-31,243793.27,787918.4724,958598.4724,243793.27,722325.15,917325.15,243793.27,722325.15,917325.15,243793.27,722325.15,917325.15,243793.27,722325.15,917325.15,243793.27,722325.15,917325.15
31-May,1070627.17,784624.681,859224.681,1070627.17,685285.95,790285.95,1070627.17,685285.95,790285.95,1070627.17,685285.95,790285.95,1070627.17,685285.95,790285.95,1070627.17,685285.95,790285.95
Jun-31,1697096.66,857700.361,932300.361,1697096.66,726567.38,831567.38,1697096.66,726567.38,831567.38,1697096.66,726567.38,831567.38,1697096.66,726567.38,831567.38,1697096.66,726567.38,831567.38
31-Jul,1077428.03,897204.781,980724.781,1077428.03,747048.66,867048.66,1077428.03,747048.66,867048.66,1077428.03,747048.66,867048.66,1077428.03,747048.66,867048.66,1077428.03,747048.66,867048.66
31-Aug,616617.89,870590.141,942150.141,616617.89,734427.41,839427.41,616617.89,734427.41,839427.41,616617.89,734427.41,839427.41,616617.89,734427.41,839427.41,616617.89,734427.41,839427.41
Sep-31,257897.71,747752.8488,807352.8488,257897.71,642799.51,732799.51,257897.71,642799.51,732799.51,257897.71,642799.51,732799.51,257897.71,642799.51,732799.51,257897.71,642799.51,732799.51
31-Oct,100847.09,680719.2203,755319.2203,100847.09,602661.49,707661.49,100847.09,602661.49,707661.49,100847.09,602661.49,707661.49,100847.09,602661.49,707661.49,100847.09,602661.49,707661.49
Nov-31,49303.29,544446.8482,625126.8482,49303.29,491975.37,596975.37,49303.29,491975.37,596975.37,49303.29,491975.37,596975.37,49303.29,491975.37,596975.37,49303.29,491975.37,596975.37
31-Dec,50920.18,489611.2803,591371.2803,50920.18,449875.41,569875.41,50920.18,449875.41,569875.41,50920.18,449875.41,569875.41,50920.18,449875.41,569875.41,50920.18,449875.41,569875.41
Jan-32,53423.94,477013.3829,599813.3829,53423.94,443534.37,578534.37,53423.94,443534.37,578534.37,53423.94,443534.37,578534.37,53423.94,443534.37,578534.37,53423.94,443534.37,578534.37
Feb-32,54173.88,628796.0497,763546.0497,54173.88,589365.15,739365.15,54173.88,589365.15,739365.15,54173.88,589365.15,739365.15,54173.88,589365.15,739365.15,54173.88,589365.15,739365.15
Mar-32,69547.78,729057.4266,875757.4266,69547.78,679430.64,844430.64,69547.78,679430.64,844430.64,69547.78,679430.64,844430.64,69547.78,679430.64,844430.64,69547.78,679430.64,844430.64
