Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Run100,Run101,Run102,Run103,Run104,Run105,Run106,Run107,Run108,Run109,Run110,Run111
-5.1,-562.6,-1635.77,-5228.69,-374.39,-5.1,-5.1,-1264.64,-128.54,-1065.46,-3691.3,-2446.28,-5.1,-2805.59,-8396.77,-18915.95,-5.1,-2765.06,-1200.89,-4003.4,-5.1,-1713.26,-9623.66,-7427.93,0,-2246,-824.56,0,0,-5.1,-5.1,0,0,-5.1,-5.1,-2375.22,-11906.93,12739.05,-804.65,-258.55,-4892.88,-5.1,0,0,-5.1,0,-5.1,-11579.88,-5.1,-9129.5,-5.1,-5.1,-5.1,-1007.79,0,-5.1,0,0,0,-541.73,-133.6,3385.69,-6673.88,15680.33,0,-5.1,-5.1,-5.1,-5.1,-5.1,0,-11766.02,-5735.29,-5.1,-5.1,-5.1,-56.68,-299.18,-5204.29,-886.64,0,-5.1,-3119.94,0,-191.83,-694.79,-13648.09,0,-3109.84,0,-405.89,0,-1021.79,-4046.68,0,-1973.16,-5.1,-746.01,0,-5.1,0,-6208.5,-15435.44,-5.1,-9600.3,-37383.43,-5079.32,-1935.78,-644.39,-5.1,-15150.42,-4806.88
-5.1,-5318.9,-6325.63,-14694.73,-981.89,-1954.88,-5.1,-12889.91,-6174.56,-464.54,-4868.82,-3188.53,-8087,-10592.31,-12345.17,-24100.87,-5.1,-11049.87,-2830.24,-12595.27,-971.39,-2236.57,-22488.74,-5565.88,0,-8042.08,-2182.88,-43.19,0,-5.1,-280.64,-245.54,-104.54,-3578.05,-101.54,-5387.19,-25025.82,-25687.4,-2600.84,-4792.27,-230.39,0,0,0,-5.1,0,-1765.81,-8133.41,-8811.76,-885.79,-8716.79,-693.91,-5.1,-819.87,0,-5.1,0,0,0,-5.1,-892.64,-18416.5,-6230.07,-8126.36,0,-3072.88,-161.91,-5.1,-4597.13,-5.1,0,-28413.08,-5113.04,-5.1,-3454.16,-152.39,-466.04,-4920.54,-17708.34,-8924.87,-2177.78,-10690.66,-3636.88,-1685.98,-18866.57,-14993.44,-14015.88,0,0,-2155.24,-477.55,-3133.16,0,-38.62,-57.29,-11707.66,-5.1,-6098.88,0,-13395.81,-337.79,-19262.86,-17619.02,-16349.23,-5739.44,-25337.95,-17328.79,-17869.23,-326.39,0,-20950.63,-16636.69
-549.32,-8538.18,-18342.43,-16638.76,-7509.55,-16318.12,-2986.89,-14490.92,-15426.1,-29743.5,-1109.73,-334.91,-8566.01,-33699.78,-30582.49,-15642.8,-13460.32,-15244.4,-17716.62,-19149.51,-3419.42,-23977.12,-37083.13,-1908.32,-2737.22,-13741.93,-13897.76,0,-165.6,-232.2,-13651.41,-551.85,-49.35,-621.39,-446.85,-22119.61,-13403.67,-19368.45,-471.24,-10280.49,-4800.32,-881.72,-1232.22,0,-5.1,0,-5.1,-11053.49,-16097.43,-16617.32,-15945.17,-14515.04,-5.1,-287.33,0,-5.1,0,0,0,-5.1,-25892.25,-31219.2,-21482.46,-5.1,0,-12625.32,-344.89,-5.1,-1611.94,-5.1,-9202.18,-34725.74,-5.1,-5.1,-180.45,-5.1,-19505.16,-16833.34,-3887.56,-196.6,-6572.98,-7757.32,-250.2,-695.1,-591.6,-3446.09,-1096.22,-17811.94,-1558.4,-3368.66,-736.49,-134.85,-570.32,0,-3645,-14820.44,-9056.32,-5260.32,0,-5573.32,-6170.92,-16789.35,-18511.28,-13017.32,-15465.76,-21330.83,-16226.33,-20530,-11282.67,0,-21239.98,-18257.4
-4176.32,-11549.83,-17500.46,-17743.02,-11709.32,-14955.91,-3340.04,-15518.7,-14762.24,-29585.68,-10321.91,-16267.91,-14907.13,-34716.05,-31313.57,-15882.76,-5790.32,-15151.04,-16566.68,-18109.19,-5.1,-24029.91,-37805.2,-15228.79,-14762.24,-16640.21,-13880.64,-14762.24,-12107.22,-4189.92,-13323.95,-5042.22,-1716.57,-5867.32,0,-28795.26,-33508.46,-33119.35,-5.1,-15007.89,-14767.36,-11652.22,0,0,-5.1,0,-14430.22,-17953.37,-15750.07,-15271.36,-14767.36,-15662.07,-14767.35,-8977.32,0,-694.32,0,0,-4696.22,-14890.07,-31010.8,-34162.59,-33665.03,-14767.35,-11115.22,-390.75,-675.32,-5.1,-11315.62,-6281.32,-2780.4,-34691.23,-5.1,-5.1,-2877.32,-5.1,-16520.72,-12333.22,-13387.89,-16419.72,-4267.22,-14767.34,-17589,-14857.4,-10598.22,-16520.12,-8037.32,-14767.34,0,-14767.34,-9273.32,-5251.22,-6840.94,-7168.94,0,-14873.07,-14767.35,-13509.04,0,-14762.25,0,-14762.24,-16760.82,-18472.17,-17905.1,-23898.41,-15520.49,-18289.55,-14767.35,-15341.06,-16947.69,-16788.43
-5.08,-5.08,-11575.29,-12697.22,-5.08,-7.33,0,-5.08,-2883.22,-19602.22,0,0,-14325.92,-22450.47,-18395.85,-10634.29,-5.08,-11183.18,-5.08,-15273.77,-5.08,-3368.36,-37772.37,-11134.71,0,-1963.2,-6782.95,-8396.22,-4406.99,-5.08,-14112.95,0,0,-5.08,-945.97,-23815.71,-2006.65,-935.53,-5.08,-14767.32,-5.08,0,0,0,-5.08,0,0,-5.08,-14767.32,-14285.29,-7065.29,-2511.29,-5.08,-5.08,0,0,0,0,0,-4154.29,-21003.09,-32821.93,-1225.07,-175.29,0,-5.08,-5.08,-5.08,-5.08,-5.08,-847.54,-36275.37,-5.08,-5.08,-5.08,-5.08,0,0,-5.08,-5.08,0,-5.08,-5.08,-1095.22,0,-5351.29,-5.08,-4484.22,0,0,-5.08,0,0,0,0,-5.08,-5.08,-5.08,0,0,0,-14689.55,-6530.29,-126.97,-3257.15,-21955.53,-20318.49,-5.08,-5.08,0,-11867.29,-8077.29
-4557.46,-4050.13,-13518.74,-15592.67,-6182.94,-20889.7,-5813.74,-2847.43,-10293.89,-64131.86,0,-10333.82,-10529.46,-52470.29,-40961.36,-17833.91,-4676.96,-31629.35,-10372.44,-55211.42,-5809.95,-20196.41,-62011.57,-8994.6,-7530.39,-22147.37,-35108.92,-3899.41,-11370.43,-7631.68,-19973.02,-6738.19,-21623.51,-18183.02,-13748.03,-65124.51,-18412.76,-10977.79,-6670.36,-6797.02,-12153.31,-8854.73,-597.2,-8413.67,-4485.15,-4993.38,-7312.94,-7024.09,-43236.02,-16660.34,-7126.36,-52185.64,-7617.12,-27258.14,-10629.06,-5302.9,-8268.55,-9335.47,-7331.67,-11271.18,-49545.18,-56578.21,-13725.82,-12171.49,-6186.2,-5950.41,-11829.94,-8465.04,-8066.57,-8163.85,-11301.15,-71430.74,-7788.26,-9133.49,-8898.89,-4659.28,-6558.14,-6651.77,-7492.41,-7667.72,0,-6827.46,-11290,-1412.35,-3856.23,-4065.35,-5469.36,-5833.5,-8539.05,-3648.67,-15606.61,-4887.77,-3211.19,-7554.32,-4078.88,-4235.84,-529.95,-4456.92,-4343.14,-4264.59,-6356.82,-27461.94,-3034.18,-29119.24,-27065.18,-52388.13,-3159.55,-3160.07,-2479.65,-6110.77,-8084.69,-24449.5
-3216.68,-13100.43,0,-13996.92,-17199.74,-5.01,-4932.29,-5.01,-34308.24,-91156.66,0,-85141.49,-36951.7,-124205.82,-92730.67,-76893.57,0,-64972.66,-80092.58,-122633.37,-5957.6,-73889.04,-112526.36,-12655.14,-10780.87,-29893.94,-66559.34,0,-12537.34,-14766.1,-70589.58,0,-9746.72,-33530.09,-16492.64,-487942.6,-75963.53,-19851.38,-5994.53,-130849.92,-11135.64,-3875.44,0,0,-7696.29,-8057.82,-16951.55,-71085.08,-232053.09,-74425.62,-38804.05,-5601.78,-13464.64,-62601.49,-6500.16,0,-10206.76,-10395.4,-10117.1,-10466.05,-422388.45,-118657.83,-87590.27,-3494.99,0,-14311.76,-38891.15,-4587.4,-85684.31,-12718.65,-113149.75,-138938.43,-31165.28,-54191.44,-38358.12,-5401.38,-12945.36,-4972.35,-39016.94,-1757.19,0,-24348.75,-7677.37,-5.01,0,-22308.4,-4023.17,0,-16481.19,-4125.69,-5.01,0,0,0,-5.01,-3057.5,-5.01,-5.01,0,0,-22639.99,-49087.91,-5.01,-64490.66,-155357.8,-187538,-5.01,-5.01,-5.01,-4097.89,-46805.1,-5.01
-5.01,-6250.95,0,-8349.78,-12603.17,-5.01,-8118.87,-5.01,-9225.85,-95779.77,0,-5.01,-505247.78,-278516.34,-163898.32,-5.01,-5.01,-78381.26,-107150.67,-152725.28,-5.01,-328137.25,-188829.64,-5.01,-239776.52,-8248.15,0,-2309.17,-5.01,-8443.47,-94029.43,0,-53598.71,-5.01,-31520.24,-734558.97,-9213.8,-31803.07,-5.01,-109339.36,-5.01,0,-5.01,-6541.31,0,-49971.26,-44570.2,-233466.79,-98900.32,-44108.54,-303552.82,-5.01,-172056.15,-5.01,-85781.95,0,-16238.89,-79.41,-127194.36,-148403.52,-862492.3,-301037.54,-350596.3,0,-66341.87,-114176.27,-47302.88,-48345.63,-30190.68,0,-606710.91,-367559.74,-101515.04,-52935.42,-25271.03,0,0,0,-22709.53,0,-11420.87,-5.01,0,-20912.09,0,-19773.06,0,0,-13116.34,-101104.51,0,0,0,0,-9504.17,-32535.3,-10426.66,-5.01,-5.01,0,-5.01,-150439.07,-5.01,-5.01,-790692.85,-5.01,-13561.54,-37484.44,-5.01,-62183.48,-189180.64,-5.01
-31637.02,-14892.04,-18869.4,-2952.76,-79622.64,-3717.65,-94548.43,-27627.48,-19352.13,-42261.04,-36944.21,-51050.43,-210204.87,-232289.22,-229261.25,-6.26,-145737.36,-113693.2,-144703.7,-268918.32,-14525.57,-269995.67,-126592.59,-1056.5,-196237.68,-25320.08,-34574.95,-41047.22,-41942.4,-30891.36,-116457.7,-39947.8,-46468.94,0,-50331.58,-419312.07,-11439.54,-97463.85,-20876.79,-166424.84,-4322.4,0,-6.26,-53135.42,-8945.53,-80144.29,-112126.6,-102973.07,-89122.96,-76026.87,-126947.71,-42134.54,-183044.38,0,-32924.86,-28839.25,-2349.95,-11822.98,-186318.18,-152218.98,-465018.53,-239273.51,-177454.65,-32169.69,-136598.28,-168719.28,-24658.32,-18793.15,-79310.92,0,-330062.04,-358933.25,-33549.65,-81309.88,-90015.57,-20947.62,0,0,-48381.85,0,-120530.44,-43705.04,-1692.94,-5177.17,0,-63055.59,0,0,-21896.59,-153686.77,-7031.49,-24663.73,-32307.7,-4173.99,-118561.79,-8854.01,-96349.3,-3312.76,-26993.86,-32363.2,-50576.96,-240384.7,-11372.33,-81290.98,-448416.94,-67874.11,-64094.69,-39620.79,-24886.83,-181371.95,-295087.27,-79559.54
-53828.24,-35000.94,-66551.93,-20105.28,-68438.03,-20659.25,-58805.21,-50500.48,-65066.69,-47041.5,-35402.55,-40978.25,-132164.55,-82140.16,-111666.66,-18957.47,-81229.34,-67957.63,-107394.92,-97853.28,-43527.93,-87838.05,-88645.56,-13400.77,-96643.59,-70327.41,-21951.43,-50887.15,-54794.48,-35755.55,-75106.61,-42314.76,-43737.95,-28610,-53802.84,-173472.65,-56976.99,-42239.31,-51340.61,-146183.75,-12684.89,-6941.55,-5648.83,-61389.37,-11871.8,-38925.4,-76605.64,-73507.91,-87027.03,-39489.22,-60523.08,-14990.67,-90828.79,-9182.22,-46929.46,-14412.15,-13436.27,-30298.78,-102271.51,-80238.01,-199979.88,-111066.76,-222464.26,-70316.8,-87762.14,-100483.82,-67044.98,-50047.56,-50334.92,-13721.21,-97560.31,-135816.23,-50449.2,-109560.08,-109089.31,-40365.59,-17244.99,-8914.22,-29963.37,-7440.75,-60272.53,-40410.55,-11657.43,-31339.09,-26742.26,-57556.46,-18460.61,-11152.76,-40195.12,-87319.92,-28726.44,-32514.94,-41154.1,-30181.55,-88065.25,-31538.82,-58687.6,-36157.32,-38576.08,-28855.55,-33683.39,-117897.17,-38538.36,-66308.16,-196576.32,-81351.31,-27020.25,-73164.04,-44980.82,-120644.58,-174903.49,-39895.02
-25335.71,-12296.3,-47085.25,-2849.73,-18360.4,-2181.02,-27300.42,-17395.47,-16290.93,-20210.39,-5529.98,-22461.91,-54880.94,-81321.43,-77973.22,-4340.23,-23722.21,-41642.75,-65952.78,-26839.35,-18008.34,-30148.55,-27529.05,-2174.76,-52934,-5932.59,-12145.52,-9586.88,-12286.92,-3244.23,-46864.78,-3255.23,-28866.56,-4313.4,-33607.18,-84185.59,-18237.12,-28419.17,-8388.71,-27621,-2181.02,-2174.76,-2174.76,-6682.31,-2356.48,-3454.72,-26852.38,-19511.12,-29239.66,-20489.12,-24113.43,-2181.02,-16334.9,-2181.02,-7086.49,-2174.76,-2174.76,-2174.76,-13741.38,-14942.84,-94391.76,-38740.42,-49194.47,-10683.83,-13649.47,-37032.45,-14752.57,-22055.37,-20793.27,-3047.48,-39442.65,-23229.82,-2181.02,-8990.04,-27425.52,-17375.25,-2174.76,-3563.87,-7081.23,-960,-9992.48,-11248.08,-2174.76,-2181.02,-3241.15,-7833.47,-2181.02,-2174.76,-2586.53,-25607.28,-2888.14,-2377.76,-7059.81,-2181.02,-13744.97,-2181.02,-9931,-6033.62,-5745.23,0,-2412.95,-60414.01,-8981.84,-41096.85,-107885.86,-25184.01,-35085.46,-32817.06,-2181.02,-23762.79,-59758.91,-10642.79
-11746.75,-6294.14,-16697.45,-206.75,-12033.17,-131.75,-3868.14,-226.35,-1730.33,-18557.9,-2893.56,-17899.53,-13378.4,-58474.86,-63963.74,-5.15,-15677.2,-1898.02,-6849.81,-3295.57,-2885.87,-35888.21,-41313.75,0,-14153.64,-15156.06,-3492.36,-1560,-2446.61,-5.15,-3509.95,0,-14279.63,-1742.87,-370.31,-27320.89,-10476.03,-8769.62,-205.91,-12456.67,-2863.13,0,0,-5.15,0,-822.87,-5.15,-22646.73,-8219.97,-10762.91,-12661.29,-5.15,-1748.87,0,-5.15,0,0,0,-5.15,-12604.32,-49127.35,-20803.29,-11844.07,-6900,-5.15,-2885.68,-5.15,-4957.12,-5.15,0,-22848.12,-15041,-5.15,-5.15,-11053.92,0,0,0,-10627.17,0,-5.15,-5.15,0,0,0,-2309,0,0,0,-2945.17,-1.35,-538.35,-3915.64,0,-1439.94,-5.15,-179,0,-5.15,0,-5.15,-9037.67,-5.15,-5579.67,-54951.52,-13658.11,-3387.89,-470.75,-5.15,-5728.84,-12915.57,-5.15
-582.08,-1707.21,-5328.79,-370.95,-5.1,-5.1,-1261.2,-125.1,-1064.46,-3782.91,-2520.61,-5.1,-1629.43,-8357.5,-19127.24,-5.1,-2888.05,-1197.45,-4075.1,-5.1,-1761.93,-9834.78,-7702.69,0,-2317.09,-899.69,0,0,-5.1,-5.1,16861.53,0,-5.1,-5.1,-2445.99,-11887.2,8306.51,-893.9,-281.48,-4944.32,-5.1,0,0,-5.1,0,-5.1,-11651.1,-5.1,-9233.04,-5.1,-5.1,-5.1,-1030.27,0,-5.1,0,0,0,-593.82,-156.6,3347.09,-6745.01,15636.18,0,-5.1,-5.1,-5.1,-5.1,-5.1,0,-12534.99,11846.91,-5.1,-5.1,-5.1,-60.26,-302.65,-5259.15,-883.2,0,-5.1,-3126.69,0,-194.26,-691.35,-13706.23,0,-3118.68,0,-402.45,0,-1018.35,-4105.54,0,-1975.59,-5.1,-745,0,-5.1,0,-6312.04,-15483.45,-5.1,-9722.34,-37515.17,-5151.47,-2009.33,-640.95,-5.1,-15274.31,-4858.32,-5.1
-5441.37,-6395.84,-14765.08,-978.45,-2006.32,-5.1,-12937.92,-6222.57,-461.1,-4965.2,-3314.67,-8157.02,-9553.49,-12315.62,-24304.81,-5.1,-11175.89,-2879.04,-12717.81,-967.95,-2307.75,-22691.04,86.27,0,-8112.43,-2201.58,-43.35,0,-5.1,-277.2,-2437.06,-101.1,-3595.99,-98.1,-5462.88,-10946.41,-25962.26,-4116.73,-4866.05,-226.95,0,0,0,-5.1,0,-1787.85,-8181.42,-8863.18,-957.39,-8816.89,-741.92,-5.1,-842.46,0,-5.1,0,0,0,-54.82,-889.2,-18567.65,-6308.48,-9009.74,0,-3124.32,-184.89,-5.1,-4671.21,-5.1,0,-30123.08,-1793.44,-5.1,-3502.17,-148.95,-462.6,-4971.95,-17834.45,-9046.5,-2229.22,-10800.6,-3688.32,-1757.23,-18924.68,-15096.97,-14067.32,0,0,-2155.14,-497.18,-3181.82,0,-90.72,-53.85,-11755.67,-5.1,-6150.32,0,-13443.82,-334.35,-19365.39,-17690.06,-16423.48,-5861.65,-25464.28,-17400.08,-17991.19,-322.95,0,-21073.07,-16763.29,-5.1
-8663.69,-18464.17,-16761.02,-7580.22,-16399.58,-3087,-14555.43,-15497.09,-30152.49,-1128.96,-357.78,-8640.29,-33508.36,-30782.5,-15769.54,-13511.76,-15367.05,-17840.33,-19275.39,-3467.42,-24318.69,-37360.53,-1959.76,-2788.66,-13864.9,-13968.37,0,-162.17,-228.77,-13934.05,-548.42,-45.92,-640.78,-443.42,-22466.13,-19340.7,-34734.53,-494.02,-10354.09,-4851.76,-933.82,-1283.66,0,-5.1,0,-5.1,-11127.44,-16148.85,-16740.25,-16045.28,-14618.58,-5.1,-310.23,0,-5.1,0,0,0,-23.92,-26162.73,-31512.32,-21628.9,-5.1,0,-12676.76,-367.75,-5.1,-1637.66,-5.1,-10826.22,-34954.9,-5.1,-5.1,-177.02,-5.1,-19630.57,-16884.75,-3958.32,-219.55,-6646.34,-7808.76,-246.77,-691.67,-610.9,-3516.62,-1170.19,-17916.41,-1560.88,-3419.75,-756.04,-131.42,-618.99,0,-3719.42,-14868.45,-9107.76,-5311.76,0,-5621.32,-6218.92,-16886.04,-18581.06,-13141.51,-17153.58,-21430.94,-16297.23,-20654.28,-11330.67,0,-21361.45,-18380.09,-600.76
-11623.81,-17570.1,-17812.51,-11760.76,-15030.31,-3443.58,-15566.71,-14830.19,-29942.69,-10396.19,-16341.53,-14981.55,-34520.59,-31536.3,-15956.6,-5841.76,-15225.32,-16689.08,-18231.38,-5.1,-24300.39,-38082.18,-15299.72,-14813.68,-16710.54,-13951.36,-14813.68,-12158.66,-4237.92,-13610.04,-5093.66,-1764.57,-5918.76,0,-29136.84,-33708.46,-33322.79,-5.1,-15082.25,-14818.8,-11703.66,0,0,-5.1,0,-14481.66,-18026.89,-15853.61,-15397.71,-14818.8,-15765.61,-14818.79,-9028.76,0,-745.76,0,0,-4747.66,-14993.61,-31264.77,-34388.48,-33868.47,-14818.79,-11166.66,-413.58,-726.76,-5.1,-11389.26,-6332.76,-2898.88,-34913.56,-5.1,-5.1,-2928.76,-5.1,-16594.81,-12384.66,-13488,-16542.4,-4318.66,-14818.78,-17714.67,-14928.23,-10649.66,-16643.26,-8088.76,-14818.78,0,-14818.78,-9324.76,-5302.66,-6944.48,-7272.48,0,-14976.61,-14818.79,-13612.58,0,-14813.69,0,-14813.68,-16834.15,-18572.28,-18075.68,-23998.51,-15571.93,-18415.89,-14818.79,-15415.22,-17070.57,-16888.53,-4227.76
-5.08,-11626.73,-12748.66,-5.08,-5.54,0,-5.08,-2934.66,-20002.65,0,0,-14375.57,-21963.71,-18545.21,-10683.1,-5.08,-11231.99,-5.08,-15322.58,-5.08,-4907.33,-37995.75,-11183.52,0,-1962.99,-6832.6,-8447.66,-4456.64,-5.08,-14462.16,0,0,-5.08,-943.33,-24115.12,-5993.31,-927.87,-5.08,-14818.76,-5.08,0,0,0,-5.08,0,0,-5.08,-14818.76,-14336.73,-7116.73,-2562.73,-5.08,-5.08,0,0,0,0,0,-4205.73,-21294.46,-33120.83,-1128.64,-226.73,0,-5.08,-5.08,-5.08,-5.08,-5.08,-946.14,-36478.81,-5.08,-5.08,-5.08,-5.08,0,0,-5.08,-5.08,0,-5.08,-5.08,-1146.66,0,-5402.73,-5.08,-4535.66,0,0,-5.08,0,0,0,0,-5.08,-5.08,-5.08,0,0,0,-14743.43,-6581.73,-125.19,-3361.15,-22005.19,-20369.93,-44.73,-5.08,0,-11918.73,-8128.73,-5.08
-4048.34,-13588.48,-15661.56,-6181.15,-20890.57,-5811.95,-2845.64,-10291.26,-64749.62,0,-10423.02,-10526.82,-51269.35,-41110.73,-17831.28,-4675.18,-31705.17,-10369.8,-55279.97,-5808.17,-20387.05,-62096.8,-8992.81,-7528.6,-24065.94,-35181.34,-3897.62,-11367.8,-7629.9,-23262.79,-6301.97,-21628.75,-18252.75,-13748.9,-66522.92,-19107.81,-10971.53,-6668.57,-6795.24,-12151.06,-8924.47,-595.41,-8413.67,-4483.37,-4991.6,-7311.16,-7022.31,-43305.76,-16752.07,-7215.56,-52415.41,-7615.33,-27487.9,-10629.93,-5301.12,-8266.76,-9333.68,-7329.88,-11340.92,-49822.14,-56915.73,-13324.86,-12169.23,-6184.41,-5948.62,-11827.3,-8463.25,-8064.78,-8162.06,-11716.64,-71655.13,-7786.48,-9131.71,-8897.1,-4657.49,-6556.35,-6649.99,-7490.63,-7665.93,0,-6825.67,-11379.2,-1410.56,-3854.45,-4063.57,-5467.58,-5831.72,-8537.26,-3646.89,-15752.48,-4976.97,-3209.4,-7552.53,-4077.09,-4234.05,-528.16,-4455.13,-4341.35,-4262.8,-6355.04,-27538.57,-3032.39,-29197.8,-27480.67,-52456.6,-3157.76,-3158.28,-2477.86,-6108.98,-8082.91,-24446.87,-4555.67
-13098.42,0,-14001.01,-17197.73,-5.01,-4930.28,-5.01,-34572.69,-94894.61,0,-85414.09,-37216.14,-121789.46,-92899.66,-76895.08,0,-65252.34,-80101.32,-122911.91,-5955.59,-74751.98,-112564.1,-12653.13,-10778.86,-30158.39,-67533.18,0,-12539.84,-14764.09,-71779.37,0,-9744.71,-33794.53,-16490.63,-489529.97,-78123.59,-19874.02,-5992.52,-131839,-11133.63,-3873.43,0,0,-7694.28,-8055.81,-16955.52,-71441.05,-233042.69,-74689.08,-38804.66,-5599.77,-13466.02,-63579.85,-6498.16,0,-10204.75,-10731.33,-10115.09,-10468.56,-423622.54,-119190.03,-84597.29,-3492.98,0,-14314.26,-38893.65,-4585.39,-85696.95,-12716.64,-117561.58,-139111.93,-31162.5,-54455.12,-38356.11,-5667.83,-12945.36,-4970.34,-39281.38,-1755.18,0,-24358.35,-7675.36,-5.01,0,-22573.87,-4021.16,0,-16479.18,-4129.06,-5.01,0,0,0,-5.01,-3055.49,-5.01,-5.01,0,0,-22638.36,-49367.6,-5.01,-64759.61,-158786.51,-188511.75,-5.01,-5.01,-5.01,-4095.88,-46804.12,-5.01,-3214.67
-6248.94,0,-8397.71,-12601.16,-5.01,-8116.86,-5.01,-9223.84,-103168.68,0,-5.01,-506896.34,-274981.87,-164067.31,-5.01,-5.01,-78427.66,-107217.26,-152992.95,-5.01,-333423.5,-189536.31,-5.01,-241255.75,-8251.99,0,-2507.68,-5.01,-8441.46,-100970.34,0,-53600.54,-5.01,-31719.33,-739533.46,-21900.42,-31843.09,-5.01,-110009.89,-5.01,0,-5.01,-6618.98,0,-50173.13,-44615.98,-234139.14,-99149.57,-44106.53,-305383.38,-5.01,-172738.17,-5.01,-85783.78,0,-16441.45,-77.4,-127443.06,-149097,-864736.25,-301857.86,-352045.77,0,-66404.18,-114864.86,-47352.37,-48343.62,-30188.67,0,-608596.94,-367800.94,-101511.2,-52933.41,-25269.02,0,0,0,-22713.37,0,-11418.86,-5.01,0,-21110.35,0,-19841.28,0,0,-13120.17,-101801.06,0,0,0,0,-9562.33,-32730.93,-10499.06,-5.01,-5.01,0,-5.01,-151130.21,-5.01,-5.01,-792657.02,-5.01,-13561.54,-38247.17,-5.01,-62457.54,-189868.88,-5.01,-5.01
-14886.73,-18902.96,-2952.76,-79793.45,-3712.29,-94715.94,-27703.91,-19440.36,-42662.88,-36977.71,-51085.82,-211038.99,-204177.52,-230247.35,-6.26,-146117.8,-114133.98,-144778.24,-269793.53,-14557.14,-271078.33,-125670.13,-1056.5,-197065.06,-25321.9,-34606.44,-41078.72,-42022.15,-30893.19,-116941.21,-39982.6,-46504.31,0,-50366.97,-420454.89,-12163.71,-97530.5,-20908.32,-166725.61,-4320.39,0,-6.26,-53211.82,-8943.52,-80473.21,-112200.95,-103101.16,-89201.26,-76105.19,-127018.45,-42214.3,-183959.06,0,-32923.35,-28874.11,-2347.94,-11820.97,-186626.57,-152592.46,-470309.38,-242647.78,-178181.16,-32204.54,-136912.31,-169620.95,-24693.17,-18794.98,-79624.73,0,-330996.05,-360015.33,-33579.22,-81384.27,-90091.94,-20942.29,0,0,-48420.5,0,-120707.22,-43917.55,-1690.93,-5175.16,0,-63142.13,0,0,-21937.33,-154061.95,-7068.38,-24700.56,-32339.25,-4170.66,-118642.04,-8848.66,-96429.56,-3312.76,-27025.42,-32444.96,-50669.18,-241295.03,-11407.22,-81371.23,-449522.61,-67948.58,-64130.22,-39791.51,-24963.3,-182250.91,-295649.36,-79728.74,-31670.57
-35080.63,-66961.15,-20126.29,-68694.15,-20715.69,-59001.96,-50578.09,-65573.02,-47336.78,-35423.53,-41057.9,-132572.93,-77149.63,-111992.43,-18978.48,-81638.82,-68154.02,-107616.31,-98070.41,-43607.59,-88168.78,-88450.23,-13398.54,-97053.57,-70521.51,-21970.49,-51081.22,-54872.05,-35833.23,-75455.42,-42337.55,-43907.74,-28629,-53762.61,-174089.77,-57268.5,-42248.31,-51424.06,-146379.94,-12682.65,-6941.55,-5672.12,-61410.29,-11867.55,-38946.41,-76739.45,-73641.77,-87160.94,-39510.2,-60658.48,-14986.42,-91285.2,-9203.25,-47072.13,-14433.19,-13459.55,-30319.79,-102421.83,-80373.34,-200529.58,-112776.23,-223085.69,-70452.18,-88136.25,-100617.56,-67059.76,-50076.32,-50470.25,-13744.48,-97811.62,-136419.52,-50466.55,-109752.45,-109220.1,-40501.07,-17268.24,-8937.51,-29990.45,-7464.05,-60440.92,-40433.73,-11680.71,-31478.8,-26765.48,-57719.58,-18483.87,-11176.04,-40222.18,-87476.32,-28749.64,-32538.13,-41233.76,-30261.23,-88288.71,-31559.81,-58771.02,-36236.98,-38655.76,-28876.51,-33704.39,-118165.49,-38617.99,-66411.64,-197101.34,-81427.25,-27041.26,-73299.42,-45001.79,-121053.72,-175311.75,-39918.21,-54084.57
